Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1989,1989,tonnes,412000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1990,1990,tonnes,362000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1991,1991,tonnes,452000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1992,1992,tonnes,388000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1993,1993,tonnes,353000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1994,1994,tonnes,84000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1995,1995,tonnes,140000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1996,1996,tonnes,108000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1997,1997,tonnes,120000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1998,1998,tonnes,149000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1999,1999,tonnes,170000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2000,2000,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2001,2001,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2002,2002,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2003,2003,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2004,2004,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2005,2005,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2006,2006,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2007,2007,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2008,2008,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2009,2009,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2010,2010,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2011,2011,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2012,2012,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2013,2013,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2014,2014,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2015,2015,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2016,2016,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2017,2017,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2018,2018,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2019,2019,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),2020,2020,,,,
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1961,1961,tonnes,55764.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1962,1962,tonnes,69640.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1963,1963,tonnes,70571.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1964,1964,tonnes,90290.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1965,1965,tonnes,93672.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1966,1966,tonnes,96546.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1967,1967,tonnes,89238.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1968,1968,tonnes,135351.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1969,1969,tonnes,139882.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1970,1970,tonnes,147600.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1971,1971,tonnes,145800.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1972,1972,tonnes,129519.0,A,Official figure
RFN,Fertilizers by Nutrient,100,Bulgaria,5510,Production,3103,Nutrient phosphate P2O5 (total),1973,1973,tonnes,134832.0,A,Official figure
