Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","92.97218","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","92.53789","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","92.4361","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","92.27324","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","92.45985","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","92.46664","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","92.41914","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","92.98914","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","93.45397","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","93.2945","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","94.16309","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","94.25809","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","94.19701","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","93.91201","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","93.61343","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","94.02058","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","94.2038","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","93.56593","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","93.56255","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","93.53201","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","94.04433","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","94.29202","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","95.13006","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","95.41167","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","94.76024","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","752","Sweden","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","95.15381","X","Figure from international organizations","base year is 2015"
